Concessionária,Nome do Projeto,Cliente,Mês,Pot. (MWac),TUSD (R$/MWh),TE (R$/MWh),TUSD C (R$/MWh),TUSD G (R$/MWh),PIS/COFINS,ICMS (%),P50 (MWh),Demanda UFV,Desconto,Tarifa GD,Custo Cativo,Base de Calculo,Receita Total,Loc. Equipamentos (R$) base,Loc. Equipamentos (%),O&M (R$) base,O&M (%),Loc. Terras (R$) base,Loc. Terras (%),Guarda Chuva (R$) base,Guarda Chuva (%)
AmE,Ipê 04,TELMO,2026-01-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,381.5,29088.675000000003,0.081,728.5293248623854,334083.365,804.7774900000001,277933.937435,187669.0248164247,0.6752288926943819,14285.71428571428,0.05139967582784041,3428.57142857143,0.012335922198681707,72550.62690428962,0.2610355092790959,,0.9999999999999999
AmE,Ipê 04,TELMO,2026-02-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,357.87,29088.675000000003,0.081,723.4946917771819,313390.33770000003,804.7774900000001,258917.04534630006,187669.0248164247,0.7248229816828724,14285.71428571428,0.055174869876207726,3428.57142857143,0.013241968770289863,53533.73481558965,0.20676017967062996,,1
AmE,Ipê 04,TELMO,2026-03-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,354.6,29088.675000000003,0.081,722.7451295939088,310526.76600000006,804.7774900000001,256285.42295400007,187669.0248164247,0.732265700691486,14285.71428571428,0.05574142345301622,3428.57142857143,0.013377941628723902,50902.112423289655,0.1986149342267739,,1
AmE,Ipê 04,TELMO,2026-04-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,369.52,29088.675000000003,0.081,726.057326003464,323592.3592,804.7774900000001,268292.7031048,187669.0248164247,0.6994935853440553,14285.71428571428,0.05324674924212911,3428.57142857143,0.012779219818110995,62909.392574089616,0.23448044559570472,,1
AmE,Ipê 04,TELMO,2026-05-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,391.45,29088.675000000003,0.081,730.4674248575808,342796.6795,804.7774900000001,285941.4734605,187669.0248164247,0.6563197095728379,14285.71428571428,0.04996027373303618,3428.57142857143,0.011990465695928692,80558.1629297896,0.28172955099819724,,1
AmE,Ipê 04,TELMO,2026-06-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,423.95,29088.675000000003,0.081,736.1640332244369,371257.2545,804.7774900000001,312096.7418855,187669.0248164247,0.6013168342695339,14285.71428571428,0.04577335283735621,3428.57142857143,0.010985604680965497,106713.43135478962,0.3419242082121445,,1
AmE,Ipê 04,TELMO,2026-07-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,465.45,29088.675000000003,0.081,742.2816794940381,407599.2195,804.7774900000001,345495.00772050006,187669.024816425,0.5431888178489868,14285.71428571428,0.04134854040285061,3428.57142857143,0.009923649696684154,140111.69718978935,0.4055389920514784,,1
AmE,Ipê 04,TELMO,2026-08-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,487.07,29088.675000000003,0.081,745.0557354267354,426532.0697,804.7774900000001,362894.2970543,187669.0248164247,0.5171451476084886,14285.71428571428,0.03936604791443361,3428.57142857143,0.009447851499464074,157510.9865235896,0.4340409529776137,,1
AmE,Ipê 04,TELMO,2026-09-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,435.02,29088.675000000003,0.081,737.9100471238106,380951.3642,804.7774900000001,321005.62869980006,187669.0248164247,0.5846284551973702,14285.71428571428,0.04450300246627164,3428.57142857143,0.010680720591905201,115622.31816908965,0.36018782174445296,,1
AmE,Ipê 04,TELMO,2026-10-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,418.91,29088.675000000003,0.081,735.3385293640641,366843.67610000004,804.7774900000001,308040.6633359001,187669.0248164247,0.6092345821622347,14285.71428571428,0.04637606649397633,3428.57142857143,0.011130255958554328,102657.3528051897,0.3332590953852347,,1
AmE,Ipê 04,TELMO,2026-11-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,387.23,29088.675000000003,0.081,729.6576000121376,339101.18330000003,804.7774900000001,282545.31245270005,187669.0248164247,0.6642085943218107,14285.71428571428,0.050560790273616034,3428.57142857143,0.012134589665667857,77162.00192198963,0.2730960257389054,,1
AmE,Ipê 04,TELMO,2026-12-01 00:00:00,2,594.6,281.11,22.61,13.8,0,0.2,338.28,29088.675000000003,0.081,718.7875556261087,296235.1788,804.7774900000001,243151.4543172,187669.0248164247,0.7718194626613402,14285.71428571428,0.0587523291844187,3428.57142857143,0.014100559004260499,37768.143786489585,0.15532764914998062,,1
AmE,Ipê 06,TELCO,2026-01-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,295.19,21843.675,0.09,722.8974042447239,258500.83490000002,796.8961,213392.08475900005,196255.81,0.9196958276200669,17136.27475900004,0.08030417237993312,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-02-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,269.75,21843.675,0.09,715.9186208526415,236222.77250000002,796.8961,193119.04797500005,196255.81,1.0162426340534052,-3136.7620249999563,-0.016242634053405345,0,0,0,0,,0.9999999999999999
AmE,Ipê 06,TELCO,2026-03-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,291.43,21843.675,0.09,721.9426806540166,255208.16530000002,796.8961,210395.75542300005,196255.81,0.9327935803905752,14139.945423000045,0.06720641960942475,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-04-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,255.33,21843.675,0.09,711.3453421572084,223595.03430000003,796.8961,181627.80621300003,196255.81,1.0805383497824408,-14628.003786999976,-0.08053834978244083,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-05-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,282.8,21843.675,0.09,719.6553821782179,247650.78800000003,796.8961,203518.54208000004,196255.81,0.9643141504170899,7262.732080000034,0.035685849582910066,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-06-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,310,21843.675,0.09,726.4326322580646,271470.10000000003,796.8961,225194.11600000004,196255.81,0.8714961717738663,28938.30600000003,0.12850382822613368,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-07-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,354.81,21843.675,0.09,735.3316711507568,310710.66510000004,796.8961,260903.03024100006,196255.81,0.7522174419312629,64647.22024100005,0.247782558068737,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-08-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,369.9,21843.675,0.09,737.843180291971,323925.129,796.8961,272928.19239000004,196255.81,0.7190748902904129,76672.38239000003,0.280925109709587,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-09-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,340.41,21843.675,0.09,732.7273769895128,298100.44110000005,796.8961,249427.72640100005,196255.81,0.7868243552221752,53171.91640100004,0.21317564477782472,0,0,0,0,,0.9999999999999999
AmE,Ipê 06,TELCO,2026-10-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,339.31,21843.675,0.09,732.5193501252543,297137.16010000004,796.8961,248551.14069100004,196255.81,0.7895993132615962,52295.330691000025,0.21040068673840379,0,0,0,0,,1
AmE,Ipê 06,TELCO,2026-11-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,289.48,21843.675,0.09,721.4377781815671,253500.53080000004,796.8961,208841.80802800006,196255.81,0.9397342986691983,12585.998028000049,0.06026570133080157,0,0,0,0,,0.9999999999999999
AmE,Ipê 06,TELCO,2026-12-01 00:00:00,1.5,594.6,281.11,22.61,13.8,0,0.2,280.79,21843.675,0.09,719.1024641867589,245890.61090000003,796.8961,201916.78091900004,196255.81,0.9719638412754263,5660.970919000032,0.028036158724573566,0,0,0,0,,0.9999999999999999
AmE,Ipê 07-I,TELMO,2026-01-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,459.15,36333.675,0.081,725.6450169519766,402082.2465,804.7774900000001,333179.90953350003,234586.281020531,0.7040829122889962,17857.14285714285,0.05359609732215075,4285.714285714285,0.012863063357316185,76450.77137011189,0.22945792703153683,,1
AmE,Ipê 07-I,TELMO,2026-02-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,394.42,36333.675,0.081,712.6582389478222,345397.5382,804.7774900000001,281086.6626058,234586.281020531,0.8345692351455258,17857.14285714285,0.06352895826361553,4285.714285714285,0.015246949983267732,24357.524442411894,0.08665485660759094,,1
AmE,Ipê 07-I,TELMO,2026-03-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,405.55,36333.675,0.081,715.1863791628654,355144.1905,804.7774900000001,290043.8360695001,234586.281020531,0.8087959537410049,17857.14285714285,0.06156704827495088,4285.714285714285,0.014776091585988216,33314.69790611194,0.11486090639805599,,1
AmE,Ipê 07-I,TELMO,2026-04-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,431.31,36333.675,0.081,720.5372103867288,377702.48010000004,804.7774900000001,310774.9042119,234586.281020531,0.7548430643568945,17857.14285714285,0.05746005425511149,4285.714285714285,0.013790413021226761,54045.76604851189,0.17390646836676718,,1
AmE,Ipê 07-I,TELMO,2026-05-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,440.81,36333.675,0.081,722.3526924681837,386021.72510000004,804.7774900000001,318420.29036690004,234586.281020531,0.7367190098037684,17857.14285714285,0.05608041760330959,4285.714285714285,0.013459300224794305,61691.152203511905,0.19374127236812774,,1
AmE,Ipê 07-I,TELMO,2026-06-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,468.35,36333.675,0.081,727.1994500725954,410138.7785,804.7774900000001,340583.86244150007,234586.281020531,0.6887768531922865,17857.14285714285,0.05243097171173241,4285.714285714285,0.012583433210815781,83854.72427811193,0.24620874188516528,,1
AmE,Ipê 07-I,TELMO,2026-07-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,495.53,36333.675,0.081,731.4546336643594,433940.5763,804.7774900000001,362457.71461970004,234586.281020531,0.6472100649496865,17857.14285714285,0.0492668306863851,4285.714285714285,0.011824039364732426,105728.5764563119,0.29169906499919596,,1
AmE,Ipê 07-I,TELMO,2026-08-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,586.11,36333.675,0.081,742.7862682156933,513262.38810000004,804.7774900000001,435354.4596639,234586.281020531,0.5388397334935653,17857.14285714285,0.041017480034381236,4285.714285714285,0.0098441952082515,178625.3215005119,0.410298591263802,,1
AmE,Ipê 07-I,TELMO,2026-09-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,547.17,36333.675,0.081,738.3745896216899,479162.24069999997,804.7774900000001,404016.42420330003,234586.281020531,0.5806355062993375,17857.14285714285,0.04419905178943216,4285.714285714285,0.010607772429463721,147287.2860399119,0.3645576694817667,,1
AmE,Ipê 07-I,TELMO,2026-10-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,521.52,36333.675,0.081,735.108685352048,456700.2792,804.7774900000001,383373.8815848001,234586.281020531,0.6118994858251497,17857.14285714285,0.04657892390406088,4285.714285714285,0.011178941736974615,126644.74342141194,0.3303426485338148,,1
AmE,Ipê 07-I,TELMO,2026-11-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,473.99,36333.675,0.081,728.1225500223635,415077.78290000005,804.7774900000001,345122.80748510006,234586.281020531,0.6797182797913428,17857.14285714285,0.05174141630125038,4285.714285714285,0.012417939912300092,88393.66932171192,0.2561223639951067,,1
AmE,Ipê 07-I,TELMO,2026-12-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,403.38,36333.675,0.081,714.7044199419903,353243.8998,804.7774900000001,288297.46891620004,234586.281020531,0.8136952499181275,17857.14285714285,0.061939991787903693,4285.714285714285,0.01486559802909689,31568.330752811908,0.10949916026487189,,1
AmE,Ipê 07-II,TELMO,2026-01-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,446.64,36333.675,0.081,723.4285848414833,391127.1144,804.7774900000001,323112.14313360007,234586.281020531,0.7260212468199764,17857.14285714285,0.05526608404116616,4285.714285714285,0.013263860169879882,66383.00497021193,0.20544880896897755,,1
AmE,Ipê 07-II,TELMO,2026-02-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,388.9,36333.675,0.081,711.3507093365905,340563.619,804.7774900000001,276644.290861,234586.281020531,0.8479708013869657,17857.14285714285,0.06454911034515141,4285.714285714285,0.01549178648283634,19915.152697611884,0.07198830178504662,,1
AmE,Ipê 07-II,TELMO,2026-03-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,449.22,36333.675,0.081,723.8957950621078,393386.44620000006,804.7774900000001,325188.4690578001,234586.281020531,0.7213856066305809,17857.14285714285,0.05491321051106786,4285.714285714285,0.013179170522656289,68459.33089441193,0.21052201233569492,,1
AmE,Ipê 07-II,TELMO,2026-04-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,439.46,36333.675,0.081,722.0994874514179,384839.5166,804.7774900000001,317333.8407554001,234586.281020531,0.739241300146584,17857.14285714285,0.056272419022927594,4285.714285714285,0.013505380565502626,60604.70259201194,0.1909809002649858,,1
AmE,Ipê 07-II,TELMO,2026-05-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,431.23,36333.675,0.081,720.5215824796514,377632.4233,804.7774900000001,310710.5220127001,234586.281020531,0.7549994750771344,17857.14285714285,0.05747196052927024,4285.714285714285,0.013793270527024861,53981.38384931196,0.17373529386657047,,1
AmE,Ipê 07-II,TELMO,2026-06-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,528.99,36333.675,0.081,736.0924959547442,463241.83290000004,804.7774900000001,389385.56943510013,234586.281020531,0.6024524261668358,17857.14285714285,0.04585979619904519,4285.714285714285,0.011006351087770847,132656.431271712,0.34068142654634814,,1
AmE,Ipê 07-II,TELMO,2026-07-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,549.98,36333.675,0.081,738.7138604134697,481622.9858,804.7774900000001,406277.8489502001,234586.281020531,0.577403571537777,17857.14285714285,0.04395303092030427,4285.714285714285,0.010548727420873026,149548.71078681195,0.36809467012104574,,1
AmE,Ipê 07-II,TELMO,2026-08-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,619.01,36333.675,0.081,746.081063447925,542073.2471,804.7774900000001,461831.63908490003,234586.281020531,0.5079476180656524,17857.14285714285,0.038665914904673984,4285.714285714285,0.009279819577121758,205102.5009215119,0.44410664745255196,,1
AmE,Ipê 07-II,TELMO,2026-09-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,564.59,36333.675,0.081,740.4234011921927,494417.10890000005,804.7774900000001,418035.6480791001,234586.281020531,0.5611633412089844,17857.14285714285,0.0427167944628587,4285.714285714285,0.01025203067108609,161306.509915712,0.38586783365707084,,1
AmE,Ipê 07-II,TELMO,2026-10-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,569.23,36333.675,0.081,740.9479746898443,498480.40330000006,804.7774900000001,421769.81563270005,234586.281020531,0.5561950436605483,17857.14285714285,0.042338598437527394,4285.714285714285,0.010161263625006576,165040.67746931192,0.3913050942769178,,1
AmE,Ipê 07-II,TELMO,2026-11-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,479.8,36333.675,0.081,729.0507809545645,420165.65800000005,804.7774900000001,349798.56470200006,234586.281020531,0.6706324859290931,17857.14285714285,0.05104978881876112,4285.714285714285,0.012251949316502671,93069.42653861192,0.2660657759356432,,1
AmE,Ipê 07-II,TELMO,2026-12-01 00:00:00,2.5,594.6,281.11,22.61,13.8,0,0.2,438.31,36333.675,0.081,721.8825640343595,383832.4501,804.7774900000001,316408.3466419001,234586.281020531,0.7414035802476082,17857.14285714285,0.056437015795139385,4285.714285714285,0.013544883790833455,59679.208478511944,0.18861452016641897,,1
AmE,Ipê 09,TELCO,2026-01-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,193.58,14598.675000000001,0.09,721.4819301477427,169519.94180000003,796.8961,139664.47203800004,127260.16,0.9111849144095496,12404.31203800002,0.08881508559045026,0,0,0,0,,0.9999999999999999
AmE,Ipê 09,TELCO,2026-02-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,179.05,14598.675000000001,0.09,715.3620313041051,156795.87550000002,796.8961,128085.57170500002,127260.16,0.9935557792028202,825.4117050000223,0.006444220797179773,0,0,0,0,,1
AmE,Ipê 09,TELCO,2026-03-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,183.41,14598.675000000001,0.09,717.3002491739819,160613.9711,796.8961,131560.038701,127260.16,0.9673162250220034,4299.878700999996,0.0326837749779965,0,0,0,0,,0.9999999999999999
AmE,Ipê 09,TELCO,2026-04-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,169.74,14598.675000000001,0.09,710.8900024390244,148643.0154,796.8961,120666.46901400002,127260.16,1.0546439374573475,-6593.690985999985,-0.054643937457347566,0,0,0,0,,1
AmE,Ipê 09,TELCO,2026-05-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,154.36,14598.675000000001,0.09,702.320594687743,135174.59560000003,796.8961,108410.20699600002,127260.16,1.1738761831226416,-18849.95300399998,-0.17387618312264158,0,0,0,0,,1
AmE,Ipê 09,TELCO,2026-06-01 00:00:00,1,594.6,281.11,22.61,13.8,0,0.2,186.13,14598.675000000001,0.09,718.463418540805,162995.90230000002,796.8961,133727.59609300003,127260.16,0.9516372365767923,6467.436093000013,0.048362763423207535,0,0,0,0,,0.9999999999999999
